-116.42203,53.58392,"Flying J Cardlock-AB:Edson Motco - 2520 - 2 Ave, 2520-2 Ave; Edson Motco",AB T7E 1T9
-112.778748,49.675537,"Flying J Cardlock-AB:Lethbridge - 1005 - 43 St, 1005 43 St S; Lethbridge",AB T1K 7B8
-110.037,53.286,"Flying J Cardlock-AB:Lloydminster - 5109 - 63 Ave, 5109 63 St Ave; Lloydminster",AB T9V 3T8
-122.26543,49.02003,"Flying J Cardlock-BC:Abbotsford - 929 Coutts Way & Sumas Way, 929 Coutts Way & Sumas Way; Abbotsford",BC V2S 4N2
-115.75174,49.53604,"Flying J Cardlock-BC:Cranbrook - 2209 Theatre Rd, 2209 Theatre Rd; Cranbrook",BC V1C 4H4
-116.523547,49.112525,"Flying J Cardlock-BC:Creston - 1411 Northwest Blvd, 1411 Northwest Blvd; Creston",BC V0B 1G6
-120.280113,55.781869,Flying J Cardlock-BC:Dawson Creek - 1725 Alaska Ave; Dawson Creek,BC V0C 2C0
-122.879016,49.230244,"Flying J Cardlock-BC:New Westminster - 24 Braid St, 24 Braid St; New Westminster",BC V3L 3P3
-122.73472,53.876661,"Flying J Cardlock-BC:Prince George-5 Parking Spaces - 4869 Continental Way, 4869 Continental Way; Prince George",BC V2N 5S5
-97.0742,49.8912,"Flying J Cardlock-MB:Winnipeg - Hwy 59, 131 Warman Rd; Winnipeg",MB R2J 3R3
-93.272928,45.130492,Flying J Cardlock-MN; Coon Rapids - 8855 Evergreen Blvd; Coon Rapids,MN 55303
-80.215204,43.169361,"Flying J Cardlock-ON:Brantford - Hwy 403 Exit 41, 11 Sinclair Blvd; Brantford",ON N3S 7X6
-104.565,50.46536,"Flying J Cardlock-SK:Regina-12 Parking Spaces - 1511 Ross Ave E, 1511 Ross Ave E; Regina",SK S4R 1J2>306-789-3502
-102.475574,51.225317,"Flying J Cardlock-SK:Yorkton - Hwy 16A Bypass on York, 191 York Rd W; Yorkton",SK S3N 3N5
-116.945441,40.649625,"Flying J DLR - Broadway-NV:Battle Mountain-70 Parking Spaces - I-80 Exit 231, 650 W Front St; Battle Mountain",NV 89820>775-635-5424
-120.537803,46.971021,"Flying J DLR - Broadway-WA:Ellensburg-100 Parking Spaces - I-90  Exit 109, 2300 Canyon Rd; Ellensburg",WA 98926>509-215-5014
-119.082498,46.262493,"Flying J DLR - Broadway-WA:Pasco-40 Parking Spaces - US-395, 2216 E Hillsboro Rd; Pasco",WA 99301>509-547-5561
-117.506669,47.620845,"Flying J DLR - Broadway-WA:Spokane-2 Parking Spaces - I-90  Exit 276, 3709 S Geiger Blvd; Spokane",WA 99224>509-456-8843
-117.315516,47.663394,"Flying J DLR - Broadway-WA:Spokane-60 Parking Spaces - I-90  Exit 286, 6606 E Broadway Ave; Spokane",WA 99212>509-215-4765
-111.8679642,50.57196089,"Flying J Fuel Stop-AB:Brooks-20 Parking Spaces - 1260 Cassils Rd E, 1260 Cassils Rd E; Brooks",AB T1R 1B7>403-362-5594
-113.974949,50.990041,"Flying J Fuel Stop-AB:Calgary-15 Parking Spaces - 4216 72 Ave SE, 4216 72 Ave SE; Calgary",AB T2C 2C1>403-879-4338
-113.766975,50.341778,"Flying J Fuel Stop-AB:Nanton-71 Parking Spaces - Hwy 2, 2810 21st Ave; Nanton",AB T0L 1R0>403-646-2810
-113.542631,53.339461,"Flying J Fuel Stop-AB:Nisku-8 Parking Spaces - 302 20th Ave, 302 20 Ave; Nisku",AB T9E 7Z9>780-652-6052
-113.848703,52.287481,"Flying J Fuel Stop-AB:Red Deer-26 Parking Spaces - 67th Ave & 67 St, 6607 67th St; Red Deer",AB T4P 1A4>403-879-9450
-115.695415,54.136921,"Flying J Fuel Stop-AB:Whitecourt-41 Parking Spaces - Hwy 43 & Governlock Rd, 5329 Mountain Road; Whitecourt",AB T7S 1K6>780-652-1212
-122.955768,49.170022,"Flying J Fuel Stop-BC:Annacis Island Delta-4 Parking Spaces - 1291 Cliveden Ave, 1291 Cliveden Ave; Annacis Island Delta",BC V5M 6G4>604-521-4445
-98.211921,49.973492,"Flying J Fuel Stop-MB:Portage La Prairie-40 Parking Spaces - Hwy 1 E, Hwy 1 E; Portage La Prairie",MB R1N 3B2>204-857-9997
-97.229308,49.942178,"Flying J Fuel Stop-MB:Winnipeg-20 Parking Spaces - 1747 Brookside Blvd, 1747 Brookside Blvd; Winnipeg",MB R3C 2E6>204-400-0215
-79.6088,43.74438,"Flying J Fuel Stop-ON:Etobicoke-16 Parking Spaces - Hwy 27, 1765 Albion Rd; Etobicoke",ON M9W 5S7>416-674-8665
-82.369442,49.396936,"Flying J Fuel Stop-ON:Kapuskasing-40 Parking Spaces - 410 Government Rd E, 410 Government Rd E; Kapuskasing",ON P5N 2X7>705-337-1333
-79.649544,43.653347,"Flying J Fuel Stop-ON:Mississauga-86 Parking Spaces - Hwy 401 Exit Dixie Rd, 1400 Britannia Rd E; Mississauga",ON L4W 1C8>905-564-6216
-104.289309,50.479056,"Flying J Fuel Stop-SK:Balgonie-98 Parking Spaces - Hwy 1 & Hwy 46, 1800 N Service Rd; Balgonie",SK S0G 0E0>306-988-0486
-105.544858,50.426525,"Flying J Fuel Stop-SK:Moose Jaw-18 Parking Spaces - 370 N Service Rd Hwy 1, 370 N Service Rd; Moose Jaw",SK S6H 4N9>306-693-5858
-103.150399,44.103461,"Flying J Licensee-SD:Rapid City-125 Parking Spaces - I-90  Exit 61, 4200 N I-90 Service Rd Exit 61; Rapid City",SD 57701>605-342-5450
-88.957163,38.311016,"Flying J US Dealer-IL:Mt. Vernon-200 Parking Spaces - I-64/57 and Hwy 15, 101 S 45th St; Mt. Vernon",IL 62864>618-244-2616
-101.01006,46.86077,"Flying J US Dealer-ND; Mandan-125 Parking Spaces - I-94  Exit 147, 3825 Business Loop I-94; Mandan",ND 58554>701-663-6922
-115.391695,35.609695,"Flying J US Dealer-NV:Primm-125 Parking Spaces - I-15  Exit 1, 115 W Primm Blvd; Primm",NV 89019>702-679-6666
-99.007684,32.373728,"Flying J US Dealer-TX:Cisco-120 Parking Spaces - I-20/TX-206  Exit 330, 16851 I-20; Cisco",TX 76437>254-442-1040
-97.610854,30.811297,"Flying J US Dealer-TX:Jarrell-140 Parking Spaces - I-35 &  Exit 275, 11710 N I-35; Jarrell",TX 76537>512-746-4341
-112.653202,38.29261,"Flying J US Dealer-UT:Beaver-120 Parking Spaces - I-15  Exit 112, 653 W 1400 North; Beaver",UT 84713>435-438-5191
-112.116192,39.255656,"Flying J US Dealer-UT:Scipio-35 Parking Spaces - I-15  Exit 188, 810 N 800 West; Scipio",UT 84656>435-758-2345
-113.979407,50.948795,"Flying J-AB:Calgary-128 Parking Spaces - 11511 40th St SE, 11511 - 40 St SE; Calgary",AB T2Z 4M8>403-720-0904
-110.732657,50.053049,"Flying J-AB:Medicine Hat-52 Parking Spaces - Hwy 1 & Saamis Dr NW, 2194 Saamis Dr; Medicine Hat",AB T1C 1W7>403-879-6236
-113.316928,53.56694,"Flying J-AB:Sherwood Park-152 Parking Spaces - Yellowhead Hwy 16/ Broadmoor Blvd, 50 Pembina Rd; Sherwood Park",AB T8H 2G9>780-416-2035
-86.83154,33.562347,"Flying J-AL:Birmingham-170 Parking Spaces - I-65 & SR 94  Exit 264, 224 Daniel Payne Dr; Birmingham",AL 35207>205-323-2177
-85.400127,31.191843,"Flying J-AL:Dothan-165 Parking Spaces - Ross Clark Hwy/Hwy 231, 2190 Ross Clark Cir; Dothan",AL 36301>334-792-5152
-86.420349,32.194557,"Flying J-AL:Hope Hull-160 Parking Spaces - I-65  Exit 158, 900 Tyson Rd; Hope Hull",AL 36043>334-613-0212
-87.046503,33.321634,"Flying J-AL:Mccalla-163 Parking Spaces - I-20/I-59  Exit 104, 6098 Macashan Dr; Mccalla",AL 35111>205-477-9181
-93.089304,35.283505,"Flying J-AR:Russellville-154 Parking Spaces - I-40  Exit 84, 42 Bradley Cove Rd; Russellville",AR 72801>479-890-6161
-93.948528,33.513522,"Flying J-AR:Texarkana-155 Parking Spaces - I-30   Exit 7, 8300 AR-108; Texarkana",AR 71854>870-774-3595
-90.143513,35.153655,"Flying J-AR:West Memphis-225 Parking Spaces - I-40  Exit 280/I-55  Exit 4, 3400 Service Loop Rd; West Memphis",AR 72301>870-735-8200
-114.484358,33.609648,"Flying J-AZ:Ehrenberg-271 Parking Spaces - I-10  Exit 1, 14190 Flying J Rd; Ehrenberg",AZ 85334>928-923-9600
-111.549763,32.731761,"Flying J-AZ:Eloy-210 Parking Spaces - I-10  Exit 208A, 16189 S Sunshine Blvd; Eloy",AZ 85131>520-466-9204
-114.006945,35.220003,"Flying J-AZ:Kingman-95 Parking Spaces - I-40  Exit 53, 3300 E Andy Devine Ave; Kingman",AZ 86401>928-757-7300
-112.2054,33.460873,"Flying J-AZ:Phoenix-185 Parking Spaces - I-10  Exit 137, 6700 W Latham St; Phoenix",AZ 85043>623-936-1118
-110.674059,35.016021,"Flying J-AZ:Winslow-146 Parking Spaces - I-40  Exit 255, 400 Transcon Lane; Winslow",AZ 86047>928-289-2081
-114.1555,34.91327,"Flying J-AZ:Yucca-141 Parking Spaces - I-40  Exit 28, 10835 S Double R Dr; Yucca",AZ 86438>928-754-0852
-121.482695,49.365201,"Flying J-BC:Hope-50 Parking Spaces - Hwy 1 Exit 168, 63100 Flood Hope Rd; Hope",BC V0X 1L2>604-283-7618
-119.187644,35.531807,"Flying J-CA:Bakersfield-218 Parking Spaces - Hwy 99  Exit 39 (Merced Ave), 17047 Zachary Ave; Bakersfield",CA 93308>661-392-5300
-117.080693,34.854121,"Flying J-CA:Barstow-162 Parking Spaces - I-15/I-40  Exit 178 & Lenwood Road US 58, 2611 Fisher Blvd; Barstow",CA 92311>760-441-7068
-117.4928918,34.06447411,"Flying J-CA:Fontana-68 Parking Spaces - I-10  Exit 61, 14320 Slover Ave; Fontana",CA 92337>909-574-4866
-121.275608,37.855676,"Flying J-CA:Lathrop-117 Parking Spaces - I-5  Exit 465, 345 Roth Rd; Lathrop",CA 95330>209-982-1460
-118.887325,34.816763,"Flying J-CA:Lebec-280 Parking Spaces - I-5 Frazier Park  Exit 205, 42810 Frazier Mountain Park Rd; Lebec",CA 93243>661-248-6519
-121.394173,38.117877,"Flying J-CA:Lodi-203 Parking Spaces - I-5  Exit 485 & Hwy 12, 15100 N Thornton Rd; Lodi",CA 95242>209-339-4066
-117.5271456,34.01471606,"Flying J-CA:Mira Loma-124 Parking Spaces - Hwy 60  Exit 42, 11053 Riverside Dr; Mira Loma",CA 91752>951-681-1032
-121.165039,37.465164,"Flying J-CA:Patterson-124 Parking Spaces - I-5  Exit 434, 2275 Sperry Ave; Patterson",CA 95363>209-892-9225
-117.42134,34.13775,"Flying J-CA:Rialto-91 Parking Spaces - Hwy 210  Exit 68, 2325 Sierra Lakes Pkwy; Rialto",CA 92377>909-903-3641
-121.144322,37.756119,"Flying J-CA:Ripon-194 Parking Spaces - Hwy 99  Exit 237 Jack Tone Rd, 1501 N Jack Tone Rd; Ripon",CA 95366>209-599-4141
-118.4148405,35.1275617,"Flying J-CA:Tehachapi-99 Parking Spaces - Hwy 58  Exit 151, 1668 E Tehachapi Blvd; Tehachapi",CA 93561>661-823-1049
-116.403606,33.81822,"Flying J-CA:Thousand Palms-44 Parking Spaces - I-10  Exit 130 Bob Hope Dr, 72235 Varner Rd; Thousand Palms",CA 92276>760-343-1500
-119.3330182,36.1804339,"Flying J-CA:Tulare-138 Parking Spaces - Hwy 99  Exit 85, 979 E Paige Ave; Tulare",CA 93274>559-686-0206
-104.793789,39.762702,"Flying J-CO:Aurora-159 Parking Spaces - I-70  Exit 285 S, 16751 East 32nd Ave; Aurora",CO 80011>720-615-0167
-103.709784,39.275403,"Flying J-CO:Limon-173 Parking Spaces - I-70 &  Exit 359, 2495 Williams Ave; Limon",CO 80828>719-775-9286
-80.80214,28.37602,"Flying J-FL:Cocoa-89 Parking Spaces - I-95 & Hwy 524, 1101 Friday Rd; Cocoa",FL 32926>321-433-3150
-82.321754,28.326345,"Flying J-FL:Dade City-180 Parking Spaces - I-75  Exit 285 & SR 52, 29933 SR 52; Dade City",FL 33576>352-588-5444
-80.398071,27.449632,"Flying J-FL:Fort Pierce-166 Parking Spaces - I-95 Hwy 68  Exit 131, 100 N Kings Hwy; Fort Pierce",FL 34945>772-461-0091
-84.429881,30.493933,"Flying J-FL:Midway-156 Parking Spaces - I-10  Exit 192, 32670 Blue Star Hwy; Midway",FL 32343>850-574-9779
-82.3036,28.010533,"Flying J-FL:Seffner-40 Parking Spaces - I-4 & SR 579  Exit 10, 11555 E Sligh Ave; Seffner",FL 33584>813-612-9438
-81.343694,29.749927,"Flying J-FL:St. Augustine-165 Parking Spaces - I-95 Hwy 206  Exit 305, 950 SR 206 W; St. Augustine",FL 32086>904-794-0426
-81.578249,31.140854,"Flying J-GA:Brunswick-155 Parking Spaces - I-95  Exit 29, 2990 US-17 S; Brunswick",GA 31523>912-280-0006
-83.32232,34.347462,"Flying J-GA:Carnesville-203 Parking Spaces - I-85  Exit 160, 10226 Old Federal Rd; Carnesville",GA 30521>706-750-9346
-83.07743028,33.54733347,"Flying J-GA:Greensboro-189 Parking Spaces - I-20 &  Exit 138, 3600 Hwy 77 S; Greensboro",GA 30642>706-486-4835
-84.064004,33.208006,"Flying J-GA:Jackson-200 Parking Spaces - I-75  Exit 201, 1125 Bucksnort Rd; Jackson",GA 30233>770-775-0138
-83.190486,30.641236,"Flying J-GA:Lake Park-207 Parking Spaces - I-75  Exit 2, 7001 Lake Park Bellville Rd; Lake Park",GA 31636>229-559-6500
-84.946624,34.576835,"Flying J-GA:Resaca-209 Parking Spaces - I-75  Exit 320, 288 Resaca Beach Blvd; Resaca",GA 30735>706-629-1541
-85.025684,33.719612,"Flying J-GA:Temple-164 Parking Spaces - I-20 & Hwy 113  Exit 19, 650 Carrollton St; Temple",GA 30179>770-562-0560
-93.500274,41.66001,"Flying J-IA:Altoona (Des Moines Area)-350 Parking Spaces - I-80 US 65  Exit 142, 3231 Adventureland Dr; Altoona (Des Moines Area)",IA 50009>515-967-7878
-90.625746,41.602709,"Flying J-IA:Davenport-153 Parking Spaces - I-80  Exit 292, 8200 NW Blvd; Davenport",IA 52806>563-386-7710
-92.252607,42.460189,"Flying J-IA:Evansdale-85 Parking Spaces - I-380 & Evansdale Dr, 445 Evansdale Drive; Evansdale",IA 50707>319-291-7714
-93.572673,42.470283,"Flying J-IA:Williams-100 Parking Spaces - I-35 & SR 20  Exit 144, 3040 220Th St; Williams",IA 50271>515-516-0821
-116.653932,43.661928,"Flying J-ID:Caldwell-100 Parking Spaces - I-84  Exit 29, 3512 Franklin Rd; Caldwell",ID 83605>208-453-9225
-112.115729,43.439932,"Flying J-ID:Idaho Falls-107 Parking Spaces - I-15  Exit 113, 6485 W Overland Dr; Idaho Falls",ID 83402>208-522-4149
-114.442418,42.649585,"Flying J-ID:Jerome-100 Parking Spaces - I-84  Exit 173, 5350 Hwy 93; Jerome",ID 83338>208-324-3454
-112.206198,42.660268,"Flying J-ID:Mccammon-95 Parking Spaces - I-15  Exit 47, 587 E US-30; Mccammon",ID 83250>208-845-0866
-116.997554,47.71146,"Flying J-ID:Post Falls-100 Parking Spaces - I-90  Exit 2, 3636 W 5th Ave; Post Falls",ID 83854>208-773-0593
-90.098046,38.576154,"Flying J-IL:Alorton-216 Parking Spaces - I-255 &  Exit 17a, 140 Racehorse Dr; Alorton",IL 62207>618-337-4579
-88.566303,39.133438,"Flying J-IL:Effingham-185 Parking Spaces - I-70 & I-57  Exit 160, 1701 W Evergreen Ave; Effingham",IL 62401>217-347-7161
-89.099175,41.36878,"Flying J-IL:LaSalle-201 Parking Spaces - I-80  Exit 77, 343 Civic Rd; LaSalle",IL 61301>815-220-0611
-90.064548,38.760186,"Flying J-IL:Pontoon Beach-230 Parking Spaces - I-270 &  Exit 6B, 1310 E Chain Of Rocks Rd; Pontoon Beach",IL 62040>618-931-1580
-88.998844,42.494161,"Flying J-IL:South Beloit-204 Parking Spaces - I-90 & Hwy 75, 16049 Willowbrook Rd; South Beloit",IL 61080>815-389-4760
-87.55261,38.174949,"Flying J-IN:Haubstadt-145 Parking Spaces - I-64 & SR 41  Exit 25B, 844 East 1250 S; Haubstadt",IN 47639>812-768-5304
-87.294659,41.287723,"Flying J-IN:Hebron-379 Parking Spaces - Rt 2 & I-65  Exit 240, 3231 E 181st Ave; Hebron",IN 46341>219-696-6446
-86.191428,39.692528,"Flying J-IN:Indianapolis-104 Parking Spaces - I-465  Exit 4, 1720 W Thompson Rd; Indianapolis",IN 46217>317-783-5543
-87.238164,41.586429,"Flying J-IN:Lake Station-380 Parking Spaces - I-94 &  Exit 15b, 1401 Ripley St; Lake Station",IN 46405>219-962-6555
-86.473543,40.032307,"Flying J-IN:Lebanon-169 Parking Spaces - I-65  Exit 139, 520 S SR 39; Lebanon",IN 46052>765-483-9755
-85.555313,40.553673,"Flying J-IN:Marion-80 - I-69 & SR 18  Exit 264, 6255 SR 18 E; Marion",IN 46952>765-673-0059
-84.979902,41.058915,"Flying J-IN:New Haven-88 Parking Spaces - Hwy 30; I-469 &  Exit 19, 3105 Doyle Rd; New Haven",IN 46774>260-493-4035
-85.412464,39.851228,"Flying J-IN:Spiceland-205 Parking Spaces - I-70  Exit 123, 5300 S SR 3; Spiceland",IN 47385>765-932-8887
-86.036469,39.549087,"Flying J-IN:Whiteland-178 Parking Spaces - I-65 Whiteland Rd  Exit 95, 82 White St; Whiteland",IN 46184>317-535-1704
-96.237746,38.41144,"Flying J-KS:Emporia-74 Parking Spaces - I-35 & US-50  Exit 127, 4215 W Hwy 50; Emporia",KS 66801>620-343-2717
-97.592795,38.878632,"Flying J-KS:Salina-128 Parking Spaces - I-70  Exit 253, 2250 N Ohio St; Salina",KS 67401>785-825-5300
-82.696602,38.364823,"Flying J-KY:Catlettsburg-160 Parking Spaces - I-64 SR 180  Exit 185, 15236 SR 180; Catlettsburg",KY 41129>606-928-8383
-86.553559,36.661967,"Flying J-KY:Franklin-178 Parking Spaces - I-65 US-31 W  Exit 2, 4380 Nashville Rd; Franklin",KY 42134>270-586-3343
-87.455423,36.697202,"Flying J-KY:Oak Grove-130 Parking Spaces - I-24  Exit 86, 18750 Herndon Oak Grove Rd.; Oak Grove",KY 42262>270-640-7000
-85.067276,38.156657,"Flying J-KY:Waddy-118 Parking Spaces - I-64 & Hwy 395  Exit 43, 1670 Waddy Rd; Waddy",KY 40076>502-829-9100
-84.625681,38.857289,"Flying J-KY:Walton-219 Parking Spaces - I-75  Exit 171, 13019 Walton Verona Rd; Walton",KY 41094>859-485-4400
-93.978872,32.444404,"Flying J-LA:Greenwood-199 Parking Spaces - I-20  Exit 3, 9510 Greenwood Rd; Greenwood",LA 71033>318-938-7744
-91.2462215,30.4543205,"Flying J-LA:Port Allen - I-10  Exit 151, 420 N Lobdell Hwy; Port Allen",LA 70767
-97.339371,49.877061,"Flying J-MB:Headingley-166 Parking Spaces - Hwy 1 & Camp Manitou Rd, 4100 Portage Ave; Headingley",MB R4H 1C5>204-202-1198
-97.192021,49.569483,"Flying J-MB:Ste Agathe-44 Parking Spaces - Hwy 75 & Hwy 305, 354 Voyageur Rd; Ste Agathe",MB R0G 1Y0>873-803-0253
-75.807571,39.638285,"Flying J-MD:Elkton-250 Parking Spaces - I-95  Exit 109A, 221 Belle Hill Rd; Elkton",MD 21921>410-398-0287
-75.949189,39.625393,"Flying J-MD:Northeast-195 Parking Spaces - I-95  Exit 100, 1 Center Dr; Northeast",MD 21901>410-287-7110
-84.678265,42.787484,"Flying J-MI; Grand Ledge-145 Parking Spaces - I-96 &  Exit 90/I-69 &  Exit 81, 7800 W Grand River Ave.; Grand Ledge",MI 48837>517-627-7504
-83.894781,43.4517,"Flying J-MI; Saginaw-53 Parking Spaces - I-75 & Washington St  Exit 151, 3475 E Washington; Saginaw",MI 48601>989-752-6350
-83.240122,42.136773,"Flying J-MI; Woodhaven-254 Parking Spaces - I-75  Exit 32A, 21055 West Rd; Woodhaven",MI 48183>734-675-4965
-93.295548,44.470506,"Flying J-MN; Northfield-80 Parking Spaces - I-35  Exit 69, 8051 Bagley Avenue; Northfield",MN 55057>507-645-6082
-89.314384,36.922086,"Flying J-MO; Charleston-84 Parking Spaces - I-57  Exit 12, 2460 E Hwy 60; Charleston",MO 63834>573-683-4153
-94.429973,37.055441,"Flying J-MO; Joplin-168 Parking Spaces - I-44 US-71  Exit 11A, 11570 Hwy Ff; Joplin",MO 64804>417-626-7600
-94.497324,39.130651,"Flying J-MO; Kansas City-121 Parking Spaces - I-435 Front St, 1300 N Corrington Ave; Kansas City",MO 64120>816-483-7600
-89.541742,36.760218,"Flying J-MO; Matthews-171 Parking Spaces - I-55  Exit 58, 703 MO-80; Matthews",MO 63867>573-472-3336
-94.451555,38.723308,"Flying J-MO; Peculiar-171 Parking Spaces - I-49  Exit 167, 700 J Hwy; Peculiar",MO 64078>816-779-8000
-93.38118,37.213021,"Flying J-MO; Springfield-100 Parking Spaces - I-44  Exit 72, 4939 West Chestnut Epwy; Springfield",MO 65802>417-864-4175
-91.158632,38.225932,"Flying J-MO; Sullivan-173 Parking Spaces - I-44/Hwy 185  Exit 226, 825 N Loop Rd; Sullivan",MO 63080>573-415-0945
-91.228114,38.840342,"Flying J-MO; Warrenton-181 Parking Spaces - I-70  Exit 188, 1 Campbranch Rd; Warrenton",MO 63383>636-456-2001
-91.569996,40.395805,"Flying J-MO; Wayland-99 Parking Spaces - Hwy 136 & Hwy 27, 102 Fore Dr; Wayland",MO 63472>660-754-1550
-89.137685,30.420777,"Flying J-MS; Gulfport-171 Parking Spaces - I-10  Exit 31, 9351 Canal Rd; Gulfport",MS 39503>228-868-2711
-89.793092,34.928741,"Flying J-MS; Olive Branch-70 Parking Spaces - Hwy 78 & Bethel Rd, 4740 Bethel Rd; Olive Branch",MS 38654>662-895-1001
-90.161078,32.278394,"Flying J-MS; Pearl-182 Parking Spaces - I-20/I-55  Exit 47, 685 Hwy 80 E; Pearl",MS 39208>601-936-0190
-79.352487,36.072178,"Flying J-NC; Graham-256 Parking Spaces - I-85 & I-40  Exit 150, 1043 Jimmie Kerr Rd; Graham",NC 27258>336-578-2427
-78.14597,35.574095,"Flying J-NC; Kenly-164 Parking Spaces - I-95 &  Exit 106, 1800  Princeton-Kenly Rd; Kenly",NC 27542>919-284-4548
-80.747035,36.486858,"Flying J-NC; Mount Airy-150 Parking Spaces - I-77  Exit 100, 125 Plaza La; Mount Airy",NC 27030>743-212-0310
-104.00894,46.929262,"Flying J-ND; Beach-89 Parking Spaces - I-94 & Hwy 16, I-94 ND-16; Beach",ND 58621>701-409-0827
-96.844059,46.833559,"Flying J-ND; Fargo-168 Parking Spaces - I-29  Exit 62, 3150 39th St SW; Fargo",ND 58104>701-282-7766
-97.093382,47.887971,"Flying J-ND; Grand Forks-65 Parking Spaces - I-29  Exit 138, 4401 32nd Ave S; Grand Forks",ND 58201>701-738-0017
-101.350209,48.22387,"Flying J-ND; Minot-55 Parking Spaces - Hwy 2 & 52  Exit 83, 3800 Hwy 2 And 52 W; Minot",ND 58701>701-839-5061
-102.070574,41.052178,"Flying J-NE:Big Springs-500 Parking Spaces - I-80  Exit 107, 109 Circle Rd; Big Springs",NE 69122>308-889-3686
-96.25452,41.091131,"Flying J-NE:Gretna-161 Parking Spaces - I-80 Exit 432, 15010 NE-31; Gretna",NE 68028>402-332-4483
-100.72662,41.100851,"Flying J-NE:North Platte-129 Parking Spaces - I-80 Exit 179, 3400 S Newberry Rd; North Platte",NE 69101>308-532-4555
-75.485705,39.684636,"Flying J-NJ:Carneys Point-213 Parking Spaces - I-295 Exit 2C, 326 Slapes Corner; Carneys Point",NJ 08069>856-351-0080
-74.97501821,40.00725393,"Flying J-NJ:Cinnaminson-66 Parking Spaces - Hwy 130, 2601 US-130 S; Cinnaminson",NJ 08077>856-389-5382
-106.746458,35.079038,"Flying J-NM:Albuquerque-171 Parking Spaces - I-40 Exit 153, 9911 Avalon Rd NW; Albuquerque",NM 87105>505-831-2001
-108.432679,35.481551,"Flying J-NM:Jamestown-456 Parking Spaces - I-40  Exit 39, 1 Giant Crossing; Jamestown",NM 87347>505-722-6655
-108.676737,32.341143,"Flying J-NM:Lordsburg-273 Parking Spaces - I-10 Exit 24, 11 Old Hwy 70; Lordsburg",NM 88045>575-286-4798
-103.70431,35.158784,"Flying J-NM:Tucumcari-138 Parking Spaces - I-40 & Exit 333, 2021 S Mountain Rd; Tucumcari",NM 88401>575-461-6590
-119.21593,39.615091,"Flying J-NV:Fernley-160 Parking Spaces - I-80  Exit 48, 480 Truck Inn Way; Fernley",NV 89408>775-575-5919
